Number of Syntactic Constituents: Clausal Subject,Number of Syntactic Constituents: Clausal Complement,Number of Syntactic Constituents: Clauses,Number of Syntactic Constituents: Complex Noun Phrase,Number of Syntactic Constituents: Complex T-units,Number of Syntactic Constituents: Coordinate Phrases,Number of Syntactic Constituents: Dependent Clauses,Number of Syntactic Constituents: Inverted Pseudoclefts,Number of Syntactic Constituents: It-Clefts,Number of Syntactic Constituents: Noun Phrase,Number of Syntactic Constituents: Open Clausal Complement,Number of Syntactic Constituents: Passive Sentences,Number of Syntactic Constituents: Postnominal Noun Modifier,Number of Syntactic Constituents: Prenominal Noun Modifier,Number of Syntactic Constituents: Prepositional Phrase,Number of Syntactic Constituents: Pseudoclefts,Number of Syntactic Constituents: Relative Clauses,Number of Syntactic Constituents: Sentences,Number of Syntactic Constituents: Subordinate Clauses,Number of Syntactic Constituents: T-units,Number of Syntactic Constituents: Verb Cluster,Number of Syntactic Constituents: Verb Phrase,Number of Syntactic Constituents: WH-Clefts,Number of Syntactic Constituents: e-que Clefts,Dependency Locality Theory: High Adjacent IC at Finite Verb (higher verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (less coordination weight + added verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (less coordination weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (original cost configuration),Dependency Locality Theory: Maximal IC at Finite Verb (higher verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (less coordination weight + higher verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (less coordination weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight),Dependency Locality Theory: Maximal IC at Finite Verb (original cost configuration),Dependency Locality Theory: Total IC at Finite Verb (higher verb weight),Dependency Locality Theory: Total IC at Finite Verb (less coordination weight + higher verb weight),Dependency Locality Theory: Total IC at Finite Verb (less coordination weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight),Dependency Locality Theory: Total IC at Finite Verb (original cost configuration),Morphological Complexity Inflection Feature: Any Person per word token,Morphological Complexity Inflection Feature: Dative Case per Token,Morphological Complexity Inflection Feature: Feminine inflection per word token,Morphological Complexity Inflection Feature: First Person per word token,Morphological Complexity Inflection Feature: Gender inflection per word token,Morphological Complexity Inflection Feature: Imperatives per Verb,Morphological Complexity Inflection Feature: Imperatives per word token,Morphological Complexity Inflection Feature: Imperfect tense per verb token,Morphological Complexity Inflection Feature: Indicatives per Verb,Morphological Complexity Inflection Feature: Indicatives per word token,Morphological Complexity Inflection Feature: Infinite Verb Density,Morphological Complexity Inflection Feature: Masculine inflection per word token,Morphological Complexity Inflection Feature: Number per word token,Morphological Complexity Inflection Feature: Past Participle Verb Density,Morphological Complexity Inflection Feature: Past tense per verb token,Morphological Complexity Inflection Feature: Second Person per word token,Morphological Complexity Inflection Feature: Singular per word token,Morphological Complexity Inflection Feature: Subjunctives per verb token,Morphological Complexity Inflection Feature: Subjunctives per word token,Morphological Complexity Inflection Feature: Third Person per word token,Number of Morphological Features: Conditional Verb per VP,Number of Morphological Features: Imperfect Verb per VP,Number of Morphological Features: Indefinite Pronouns,Number of Morphological Features: Inflected Infinitive Verb per VP,Number of Morphological Features: Pluperfect Verb per VP,Number of Morphological Features: Present Subjunctive Verb per VP,Number of Morphological Features: Preterite Verb per VP,Number of Morphological Features: Relative Pronouns,Number of Morphological Features: Simple Future Verb per VP,Number of Morphological Features: Subjunctive Verb per VP,Syntactic Complexity Feature: Complex Nominals per Clause,Syntactic Complexity Feature: Complex Nominals per Sentence,Syntactic Complexity Feature: Complex Nominals per T-unit,Syntactic Complexity Feature: Complex T-unit Ratio,Syntactic Complexity Feature: Complex T-unit per Sentence,Syntactic Complexity Feature: Coordinate Phrases per Clause,Syntactic Complexity Feature: Coordinate Phrases per Sentence,Syntactic Complexity Feature: Coordinate Phrases per T-unit,Syntactic Complexity Feature: Dependent clause ratio,Syntactic Complexity Feature: Dependent clauses per Sentence,Syntactic Complexity Feature: Dependent clauses per T-unit,Syntactic Complexity Feature: Inverted Pseudoclefts per VP,Syntactic Complexity Feature: It-Clefts per VP,Syntactic Complexity Feature: Mean Length of Clause,Syntactic Complexity Feature: Mean Length of Complex T-unit,Syntactic Complexity Feature: Mean Length of Noun Phrase,Syntactic Complexity Feature: Mean Length of Prepositional Phrase,Syntactic Complexity Feature: Mean Length of T-unit,Syntactic Complexity Feature: Mean Length of Verb Cluster,Syntactic Complexity Feature: Noun Phrases per Clause,Syntactic Complexity Feature: Noun Phrases per Sentence,Syntactic Complexity Feature: Noun Phrases per T-unit,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,Syntactic Complexity Feature: Prenominal Modifier per Complex Noun Phrase,Syntactic Complexity Feature: Prepositional Phrases per Clause,Syntactic Complexity Feature: Prepositional Phrases per Sentence,Syntactic Complexity Feature: Prepositional Phrases per T-Unit,Syntactic Complexity Feature: Pseudoclefts per VP,Syntactic Complexity Feature: Relative Clauses per Clause,Syntactic Complexity Feature: Relative Clauses per Sentence,Syntactic Complexity Feature: Relative Clauses per T-Unit,Syntactic Complexity Feature: Sentence Complexity Ratio,Syntactic Complexity Feature: Sentence Coordination Ratio,Syntactic Complexity Feature: T-unit complexity ratio,Syntactic Complexity Feature: Verb Cluster per Clause,Syntactic Complexity Feature: Verb Cluster per Sentence,Syntactic Complexity Feature: Verb Cluster per T-Unit,Syntactic Complexity Feature: Verb Phrases per Clause,Syntactic Complexity Feature: Verb Phrases per Sentence,Level
1,1,53,38,96,12,19,0,1,100,4,3,0,71,42,0,14,22,19,48,5,48,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.3,0,0,0.016129032258065,0.002777777777778,0.096774193548387,0.580645161290323,0.1,0.105555555555556,0.283333333333333,0,0.022222222222222,0.161290322580645,0.005555555555556,0.538888888888889,0.016129032258065,0.002777777777778,0.116666666666667,0,0.125,2,0.291666666666667,0,0,0.208333333333333,9,0,0.020833333333333,0.716981132075472,1.72727272727273,0.791666666666667,2,4.36363636363636,0.226415094339623,0.545454545454545,0.25,0.358490566037736,0.863636363636364,0.395833333333333,0,0.020833333333333,6.79245283018868,3.75,3.6,8.57142857142857,7.5,72,1.88679245283019,4.54545454545455,2.08333333333333,0,1.86842105263158,0.792452830188679,1.90909090909091,0.875,0,0.264150943396226,0.636363636363636,0.291666666666667,2.40909090909091,2.18181818181818,1.10416666666667,0.094339622641509,0.227272727272727,0.104166666666667,0.905660377358491,2.18181818181818,1
0,1,45,26,74,11,15,0,0,84,5,3,0,54,41,0,15,22,15,37,2,37,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,1,2,1,1,1,0,0,0.246987951807229,0,0,0,0,0.224489795918367,0.714285714285714,0.105421686746988,0.105421686746988,0.310240963855422,0,0.030120481927711,0.122448979591837,0,0.409638554216867,0,0,0.117469879518072,0,0.297297297297297,9,0.081081081081081,0,0,0.162162162162162,9,0,0,0.577777777777778,1.18181818181818,0.702702702702703,2,3.36363636363636,0.244444444444444,0.5,0.297297297297297,0.333333333333333,0.681818181818182,0.405405405405405,0,0,7.37777777777778,4.48648648648649,3.95238095238095,8.09756097560976,8.97297297297297,166,1.86666666666667,3.81818181818182,2.27027027027027,0,2.07692307692308,0.911111111111111,1.86363636363636,1.10810810810811,0,0.333333333333333,0.681818181818182,0.405405405405405,2.04545454545455,1.68181818181818,1.21621621621622,0.044444444444444,0.090909090909091,0.054054054054054,0.822222222222222,1.68181818181818,1
1,3,50,29,94,14,17,0,0,101,5,2,0,60,49,0,14,21,17,47,4,47,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.208571428571429,0.002857142857143,0,0,0,0.087719298245614,0.736842105263158,0.12,0.122857142857143,0.331428571428571,0,0.017142857142857,0.087719298245614,0,0.471428571428571,0.017543859649123,0.002857142857143,0.14,0,0.106382978723404,1,0.106382978723404,0.021276595744681,0.021276595744681,0.106382978723404,10,0,0.021276595744681,0.58,1.38095238095238,0.617021276595745,2,4.47619047619048,0.28,0.666666666666667,0.297872340425532,0.34,0.80952380952381,0.361702127659574,0,0,7,3.72340425531915,3.46534653465347,7.14285714285714,7.4468085106383,87.5,2.02,4.80952380952381,2.14893617021277,0,2.06896551724138,0.98,2.33333333333333,1.04255319148936,0,0.28,0.666666666666667,0.297872340425532,2.38095238095238,2.23809523809524,1.06382978723404,0.08,0.19047619047619,0.085106382978723,0.94,2.23809523809524,1
0,2,44,31,82,15,12,0,1,84,5,1,0,60,40,0,5,20,12,41,2,41,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,1,2,1,1,1,0,0,0.355742296918768,0,0,0,0,0.020833333333333,0.520833333333333,0.070028011204482,0.070028011204482,0.198879551820728,0,0.008403361344538,0.208333333333333,0,0.495798319327731,0,0,0.092436974789916,0,0.024390243902439,3,0.317073170731707,0,0,0.24390243902439,2,0,0,0.704545454545455,1.55,0.75609756097561,2,4.1,0.340909090909091,0.75,0.365853658536585,0.272727272727273,0.6,0.292682926829268,0,0.024390243902439,8.11363636363636,4.35365853658537,4.25,8.925,8.70731707317073,178.5,1.90909090909091,4.2,2.04878048780488,0,1.93548387096774,0.909090909090909,2,0.975609756097561,0,0.113636363636364,0.25,0.121951219512195,2.2,2.05,1.07317073170732,0.045454545454546,0.1,0.048780487804878,0.931818181818182,2.05,1
0,1,52,19,94,13,24,0,0,100,6,0,0,52,34,0,18,21,24,47,11,47,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.230769230769231,0.005698005698006,0,0,0,0,0.633333333333333,0.108262108262108,0.125356125356125,0.299145299145299,0,0,0.016666666666667,0,0.492877492877493,0.1,0.017094017094017,0.142450142450142,0,0,5,0.276595744680851,0,0.106382978723404,0.021276595744681,13,0,0.127659574468085,0.365384615384615,0.904761904761905,0.404255319148936,2,4.47619047619048,0.25,0.619047619047619,0.276595744680851,0.461538461538462,1.14285714285714,0.51063829787234,0,0,6.75,3.73404255319149,3.51,10.3235294117647,7.46808510638298,31.9090909090909,1.92307692307692,4.76190476190476,2.12765957446809,0,2.73684210526316,0.653846153846154,1.61904761904762,0.723404255319149,0,0.346153846153846,0.857142857142857,0.382978723404255,2.47619047619048,2.23809523809524,1.1063829787234,0.211538461538462,0.523809523809524,0.234042553191489,0.903846153846154,2.23809523809524,1
1,2,53,25,96,16,19,0,0,88,7,1,0,54,27,0,14,20,19,48,6,48,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.287009063444109,0,0,0,0,0.051724137931035,0.551724137931034,0.096676737160121,0.105740181268882,0.280966767371601,0,0.012084592145015,0.017241379310345,0,0.444108761329305,0.03448275862069,0.006042296072508,0.120845921450151,0,0.0625,4,0.333333333333333,0,0.020833333333333,0.020833333333333,7,0,0.041666666666667,0.471698113207547,1.25,0.520833333333333,2,4.8,0.30188679245283,0.8,0.333333333333333,0.358490566037736,0.95,0.395833333333333,0,0,6.24528301886792,3.44791666666667,3.76136363636364,12.2592592592593,6.89583333333333,55.1666666666667,1.66037735849057,4.4,1.83333333333333,0,2.16,0.509433962264151,1.35,0.5625,0,0.264150943396226,0.7,0.291666666666667,2.65,2.4,1.10416666666667,0.113207547169811,0.3,0.125,0.905660377358491,2.4,1
0,0,37,25,74,22,3,0,0,88,10,7,0,56,45,0,3,20,3,37,9,37,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,1,2,1,1,1,0,0,0.274096385542169,0,0,0,0,0.081967213114754,0.508196721311475,0.093373493975904,0.093373493975904,0.280120481927711,0,0.048192771084337,0.049180327868853,0,0.454819277108434,0,0,0.114457831325301,0,0.135135135135135,3,0.324324324324324,0,0,0.081081081081081,3,0,0,0.675675675675676,1.25,0.675675675675676,2,3.7,0.594594594594595,1.1,0.594594594594595,0.081081081081081,0.15,0.081081081081081,0,0,8.97297297297297,4.48648648648649,3.77272727272727,7.37777777777778,8.97297297297297,36.8888888888889,2.37837837837838,4.4,2.37837837837838,0,2.24,1.21621621621622,2.25,1.21621621621622,0,0.081081081081081,0.15,0.081081081081081,1.85,1.85,1,0.243243243243243,0.45,0.243243243243243,1,1.85,1
0,1,42,32,80,20,11,0,0,85,4,2,0,58,38,0,9,20,11,40,8,40,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.205202312138728,0,0,0,0,0,0.612244897959184,0.086705202312139,0.095375722543353,0.364161849710983,0,0.011560693641619,0,0,0.476878612716763,0.061224489795918,0.008670520231214,0.11849710982659,0,0,1,0.275,0,0.05,0,5,0,0.075,0.761904761904762,1.6,0.8,2,4,0.476190476190476,1,0.5,0.261904761904762,0.55,0.275,0,0,8.23809523809524,4.325,4.07058823529412,9.10526315789474,8.65,43.25,2.02380952380952,4.25,2.125,0,1.8125,0.904761904761905,1.9,0.95,0,0.214285714285714,0.45,0.225,2.1,2,1.05,0.19047619047619,0.4,0.2,0.952380952380952,2,1
1,4,40,39,80,9,16,0,1,96,4,3,0,60,35,0,11,21,16,40,7,40,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,1,2,1,1,1,0,0,0.197568389057751,0,0,0,0,0.06,0.66,0.100303951367781,0.11854103343465,0.379939209726444,0,0.018237082066869,0.18,0,0.644376899696049,0.06,0.009118541033435,0.151975683890578,0.075,0.075,3,0.1,0,0.075,0.225,9,0,0.075,0.975,1.85714285714286,0.975,2,3.80952380952381,0.225,0.428571428571429,0.225,0.4,0.761904761904762,0.4,0,0.025,8.225,4.1125,3.42708333333333,9.4,8.225,47,2.4,4.57142857142857,2.4,0,1.53846153846154,0.875,1.66666666666667,0.875,0,0.275,0.523809523809524,0.275,1.9047619047619,1.9047619047619,1,0.175,0.333333333333333,0.175,1,1.9047619047619,1
0,1,44,43,79,15,10,0,0,94,5,3,0,70,53,0,6,22,10,40,8,39,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.25974025974026,0.005194805194805,0,0,0,0.12280701754386,0.631578947368421,0.093506493506494,0.096103896103896,0.257142857142857,0,0.018181818181818,0.210526315789474,0,0.467532467532468,0.017543859649123,0.002597402597403,0.101298701298701,0,0.179487179487179,3,0.230769230769231,0,0.025641025641026,0.307692307692308,3,0,0.025641025641026,0.977272727272727,1.95454545454545,1.075,1.975,3.59090909090909,0.340909090909091,0.681818181818182,0.375,0.227272727272727,0.454545454545455,0.25,0,0,8.75,4.87341772151899,4.09574468085106,7.26415094339623,9.625,48.125,2.13636363636364,4.27272727272727,2.35,0,1.62790697674419,1.20454545454545,2.40909090909091,1.325,0,0.136363636363636,0.272727272727273,0.15,2,1.81818181818182,1.1,0.181818181818182,0.363636363636364,0.2,0.886363636363636,1.77272727272727,1
