Number of Syntactic Constituents: Clausal Subject,Number of Syntactic Constituents: Clausal Complement,Number of Syntactic Constituents: Clauses,Number of Syntactic Constituents: Complex Noun Phrase,Number of Syntactic Constituents: Complex T-units,Number of Syntactic Constituents: Coordinate Phrases,Number of Syntactic Constituents: Dependent Clauses,Number of Syntactic Constituents: Inverted Pseudoclefts,Number of Syntactic Constituents: It-Clefts,Number of Syntactic Constituents: Noun Phrase,Number of Syntactic Constituents: Open Clausal Complement,Number of Syntactic Constituents: Passive Sentences,Number of Syntactic Constituents: Postnominal Noun Modifier,Number of Syntactic Constituents: Prenominal Noun Modifier,Number of Syntactic Constituents: Prepositional Phrase,Number of Syntactic Constituents: Pseudoclefts,Number of Syntactic Constituents: Relative Clauses,Number of Syntactic Constituents: Sentences,Number of Syntactic Constituents: Subordinate Clauses,Number of Syntactic Constituents: T-units,Number of Syntactic Constituents: Verb Cluster,Number of Syntactic Constituents: Verb Phrase,Number of Syntactic Constituents: WH-Clefts,Number of Syntactic Constituents: e-que Clefts,Dependency Locality Theory: High Adjacent IC at Finite Verb (higher verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (less coordination weight + added verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (less coordination weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (no modifier weight),Dependency Locality Theory: High Adjacent IC at Finite Verb (original cost configuration),Dependency Locality Theory: Maximal IC at Finite Verb (higher verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (less coordination weight + higher verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (less coordination weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: Maximal IC at Finite Verb (no modifier weight),Dependency Locality Theory: Maximal IC at Finite Verb (original cost configuration),Dependency Locality Theory: Total IC at Finite Verb (higher verb weight),Dependency Locality Theory: Total IC at Finite Verb (less coordination weight + higher verb weight),Dependency Locality Theory: Total IC at Finite Verb (less coordination weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight + less coordination weight + added verb weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight + less coordination weight),Dependency Locality Theory: Total IC at Finite Verb (no modifier weight),Dependency Locality Theory: Total IC at Finite Verb (original cost configuration),Morphological Complexity Inflection Feature: Any Person per word token,Morphological Complexity Inflection Feature: Dative Case per Token,Morphological Complexity Inflection Feature: Feminine inflection per word token,Morphological Complexity Inflection Feature: First Person per word token,Morphological Complexity Inflection Feature: Gender inflection per word token,Morphological Complexity Inflection Feature: Imperatives per Verb,Morphological Complexity Inflection Feature: Imperatives per word token,Morphological Complexity Inflection Feature: Imperfect tense per verb token,Morphological Complexity Inflection Feature: Indicatives per Verb,Morphological Complexity Inflection Feature: Indicatives per word token,Morphological Complexity Inflection Feature: Infinite Verb Density,Morphological Complexity Inflection Feature: Masculine inflection per word token,Morphological Complexity Inflection Feature: Number per word token,Morphological Complexity Inflection Feature: Past Participle Verb Density,Morphological Complexity Inflection Feature: Past tense per verb token,Morphological Complexity Inflection Feature: Second Person per word token,Morphological Complexity Inflection Feature: Singular per word token,Morphological Complexity Inflection Feature: Subjunctives per verb token,Morphological Complexity Inflection Feature: Subjunctives per word token,Morphological Complexity Inflection Feature: Third Person per word token,Number of Morphological Features: Conditional Verb per VP,Number of Morphological Features: Imperfect Verb per VP,Number of Morphological Features: Indefinite Pronouns,Number of Morphological Features: Inflected Infinitive Verb per VP,Number of Morphological Features: Pluperfect Verb per VP,Number of Morphological Features: Present Subjunctive Verb per VP,Number of Morphological Features: Preterite Verb per VP,Number of Morphological Features: Relative Pronouns,Number of Morphological Features: Simple Future Verb per VP,Number of Morphological Features: Subjunctive Verb per VP,Syntactic Complexity Feature: Complex Nominals per Clause,Syntactic Complexity Feature: Complex Nominals per Sentence,Syntactic Complexity Feature: Complex Nominals per T-unit,Syntactic Complexity Feature: Complex T-unit Ratio,Syntactic Complexity Feature: Complex T-unit per Sentence,Syntactic Complexity Feature: Coordinate Phrases per Clause,Syntactic Complexity Feature: Coordinate Phrases per Sentence,Syntactic Complexity Feature: Coordinate Phrases per T-unit,Syntactic Complexity Feature: Dependent clause ratio,Syntactic Complexity Feature: Dependent clauses per Sentence,Syntactic Complexity Feature: Dependent clauses per T-unit,Syntactic Complexity Feature: Inverted Pseudoclefts per VP,Syntactic Complexity Feature: It-Clefts per VP,Syntactic Complexity Feature: Mean Length of Clause,Syntactic Complexity Feature: Mean Length of Complex T-unit,Syntactic Complexity Feature: Mean Length of Noun Phrase,Syntactic Complexity Feature: Mean Length of Prepositional Phrase,Syntactic Complexity Feature: Mean Length of T-unit,Syntactic Complexity Feature: Mean Length of Verb Cluster,Syntactic Complexity Feature: Noun Phrases per Clause,Syntactic Complexity Feature: Noun Phrases per Sentence,Syntactic Complexity Feature: Noun Phrases per T-unit,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,Syntactic Complexity Feature: Prenominal Modifier per Complex Noun Phrase,Syntactic Complexity Feature: Prepositional Phrases per Clause,Syntactic Complexity Feature: Prepositional Phrases per Sentence,Syntactic Complexity Feature: Prepositional Phrases per T-Unit,Syntactic Complexity Feature: Pseudoclefts per VP,Syntactic Complexity Feature: Relative Clauses per Clause,Syntactic Complexity Feature: Relative Clauses per Sentence,Syntactic Complexity Feature: Relative Clauses per T-Unit,Syntactic Complexity Feature: Sentence Complexity Ratio,Syntactic Complexity Feature: Sentence Coordination Ratio,Syntactic Complexity Feature: T-unit complexity ratio,Syntactic Complexity Feature: Verb Cluster per Clause,Syntactic Complexity Feature: Verb Cluster per Sentence,Syntactic Complexity Feature: Verb Cluster per T-Unit,Syntactic Complexity Feature: Verb Phrases per Clause,Syntactic Complexity Feature: Verb Phrases per Sentence,Proficiency
1,1,10,17,20,4,1,0,0,37,4,0,0,20,27,0,1,13,1,10,3,10,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.172661870503597,0.057553956834532,0,0,0,0.222222222222222,0.555555555555556,0.071942446043166,0.071942446043166,0.345323741007194,0,0.007194244604317,0,0,0.532374100719424,0,0,0.043165467625899,0,0.4,1,0.7,0,0,0,1,0,0,1.7,1.30769230769231,1.7,2,1.53846153846154,0.4,0.307692307692308,0.4,0.1,0.076923076923077,0.1,0,0,13.9,6.95,3.75675675675676,5.14814814814815,13.9,46.3333333333333,3.7,2.84615384615385,3.7,0,1.17647058823529,2.7,2.07692307692308,2.7,0,0.1,0.076923076923077,0.1,0.769230769230769,0.769230769230769,1,0.3,0.230769230769231,0.3,1,0.769230769230769,1
0,2,15,9,28,10,2,0,0,23,1,0,0,14,12,0,0,7,2,14,4,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.24390243902439,0.08130081300813,0,0,0,0.043478260869565,0.739130434782609,0.138211382113821,0.138211382113821,0.203252032520325,0,0.008130081300813,0.130434782608696,0.008130081300813,0.528455284552846,0,0,0.073170731707317,0,0.071428571428571,2,0.357142857142857,0,0,0.214285714285714,0,0.071428571428571,0,0.6,1.28571428571429,0.642857142857143,2,4,0.666666666666667,1.42857142857143,0.714285714285714,0.133333333333333,0.285714285714286,0.142857142857143,0,0,8.2,4.39285714285714,5.34782608695652,10.25,8.78571428571429,30.75,1.53333333333333,3.28571428571429,1.64285714285714,0,1.55555555555556,0.8,1.71428571428571,0.857142857142857,0,0,0,0,2.14285714285714,2,1.07142857142857,0.266666666666667,0.571428571428571,0.285714285714286,0.933333333333333,2,1
1,0,13,7,26,9,0,0,0,24,1,0,0,18,15,0,0,5,0,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.322222222222222,0.122222222222222,0,0,0,0,0.941176470588235,0.177777777777778,0.177777777777778,0.188888888888889,0,0,0.529411764705882,0,0.466666666666667,0,0,0.066666666666667,0,0,1,0.076923076923077,0,0,0.692307692307692,0,0,0,0.538461538461538,1.4,0.538461538461538,2,5.2,0.692307692307692,1.8,0.692307692307692,0,0,0,0,0,6.92307692307692,3.46153846153846,3.75,6,6.92307692307692,90,1.84615384615385,4.8,1.84615384615385,0,2.57142857142857,1.15384615384615,3,1.15384615384615,0,0,0,0,2.6,2.6,1,0.076923076923077,0.2,0.076923076923077,1,2.6,1
1,0,27,14,52,19,3,0,0,46,3,1,0,32,27,0,1,10,3,26,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.206349206349206,0.111111111111111,0,0,0,0,0.833333333333333,0.132275132275132,0.132275132275132,0.306878306878307,0,0.005291005291005,0.533333333333333,0,0.492063492063492,0,0,0.058201058201058,0,0,2,0.153846153846154,0,0,0.615384615384615,1,0,0,0.518518518518518,1.4,0.538461538461538,2,5.2,0.703703703703704,1.9,0.730769230769231,0.111111111111111,0.3,0.115384615384615,0,0,7,3.63461538461538,4.10869565217391,7,7.26923076923077,94.5,1.7037037037037,4.6,1.76923076923077,0,2.28571428571429,1,2.7,1.03846153846154,0,0.037037037037037,0.1,0.038461538461539,2.7,2.6,1.03846153846154,0.074074074074074,0.2,0.076923076923077,0.962962962962963,2.6,1
3,0,26,21,48,9,9,0,2,45,2,0,0,41,20,0,7,7,9,24,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.1875,0.036458333333333,0,0,0,0,0.533333333333333,0.083333333333333,0.083333333333333,0.401041666666667,0,0,0.1,0,0.489583333333333,0,0,0.072916666666667,0,0,3,0.583333333333333,0,0,0.125,4,0,0,0.807692307692308,3,0.875,2,6.85714285714286,0.346153846153846,1.28571428571429,0.375,0.346153846153846,1.28571428571429,0.375,0,0.083333333333333,7.38461538461539,4,4.26666666666667,9.6,8,96,1.73076923076923,6.42857142857143,1.875,0,1.95238095238095,0.769230769230769,2.85714285714286,0.833333333333333,0,0.269230769230769,1,0.291666666666667,3.71428571428571,3.42857142857143,1.08333333333333,0.076923076923077,0.285714285714286,0.083333333333333,0.923076923076923,3.42857142857143,1
0,1,23,14,44,8,3,0,0,37,1,1,0,27,21,0,2,10,3,22,0,22,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.347826086956522,0.037267080745342,0,0,0,0,0.739130434782609,0.105590062111801,0.111801242236025,0.204968944099379,0,0.006211180124224,0.08695652173913,0.012422360248447,0.509316770186335,0.043478260869565,0.006211180124224,0.08695652173913,0,0,6,0.136363636363636,0,0.045454545454546,0.090909090909091,0,0.045454545454546,0.045454545454546,0.608695652173913,1.4,0.636363636363636,2,4.4,0.347826086956522,0.8,0.363636363636364,0.130434782608696,0.3,0.136363636363636,0,0,7,3.65909090909091,4.35135135135135,7.66666666666667,7.31818181818182,0,1.60869565217391,3.7,1.68181818181818,0,1.92857142857143,0.91304347826087,2.1,0.954545454545455,0,0.08695652173913,0.2,0.090909090909091,2.3,2.2,1.04545454545455,0,0,0,0.956521739130435,2.2,2
1,1,28,33,48,11,9,0,0,65,3,2,0,56,33,0,6,11,9,24,1,24,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.333333333333333,0.003703703703704,0,0,0,0,0.523809523809524,0.081481481481482,0.092592592592593,0.288888888888889,0,0.040740740740741,0.071428571428571,0,0.555555555555556,0.071428571428571,0.011111111111111,0.096296296296296,0,0,5,0.208333333333333,0,0.125,0.125,5,0,0.125,1.17857142857143,3,1.375,2,4.36363636363636,0.392857142857143,1,0.458333333333333,0.321428571428571,0.818181818181818,0.375,0,0,9.64285714285714,5.625,4.15384615384615,8.18181818181818,11.25,270,2.32142857142857,5.90909090909091,2.70833333333333,0,1.6969696969697,1.17857142857143,3,1.375,0,0.214285714285714,0.545454545454545,0.25,2.54545454545455,2.18181818181818,1.16666666666667,0.035714285714286,0.090909090909091,0.041666666666667,0.857142857142857,2.18181818181818,2
0,3,22,21,42,9,9,1,0,51,3,1,0,39,16,0,4,10,9,21,4,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,2,1,1,1,0,0,0.285714285714286,0.01530612244898,0,0,0,0,0.666666666666667,0.112244897959184,0.112244897959184,0.316326530612245,0,0.01530612244898,0,0,0.602040816326531,0,0,0.11734693877551,0,0,2,0.380952380952381,0,0,0,3,0,0,0.954545454545455,2.1,1,2,4.2,0.409090909090909,0.9,0.428571428571429,0.409090909090909,0.9,0.428571428571429,0.047619047619048,0,8.90909090909091,4.66666666666667,3.84313725490196,12.25,9.33333333333333,49,2.31818181818182,5.1,2.42857142857143,0,1.85714285714286,0.727272727272727,1.6,0.761904761904762,0,0.181818181818182,0.4,0.19047619047619,2.2,2.1,1.04761904761905,0.181818181818182,0.4,0.19047619047619,0.954545454545455,2.1,2
0,3,28,16,48,6,11,0,0,57,4,0,0,24,32,0,8,10,11,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.162679425837321,0.105263157894737,0,0,0,0,0.605263157894737,0.110047846889952,0.129186602870813,0.296650717703349,0,0,0.210526315789474,0,0.516746411483254,0.105263157894737,0.019138755980861,0.066985645933014,0,0,1,0.458333333333333,0,0.083333333333333,0.333333333333333,0,0,0.166666666666667,0.571428571428571,1.6,0.666666666666667,2,4.8,0.214285714285714,0.6,0.25,0.392857142857143,1.1,0.458333333333333,0,0,7.46428571428571,4.35416666666667,3.66666666666667,6.53125,8.70833333333333,41.8,2.03571428571429,5.7,2.375,0,1.5,1.14285714285714,3.2,1.33333333333333,0,0.285714285714286,0.8,0.333333333333333,2.8,2.4,1.16666666666667,0.178571428571429,0.5,0.208333333333333,0.857142857142857,2.4,2
0,2,18,11,32,5,9,0,0,30,3,0,0,18,11,0,5,4,9,16,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0.227272727272727,0.027272727272727,0,0,0,0.04,0.52,0.118181818181818,0.136363636363636,0.272727272727273,0,0.009090909090909,0,0,0.390909090909091,0.04,0.009090909090909,0.127272727272727,0.0625,0.0625,3,0.5,0,0,0,2,0,0.0625,0.611111111111111,2.75,0.6875,2,8,0.277777777777778,1.25,0.3125,0.5,2.25,0.5625,0,0,6.11111111111111,3.4375,3.66666666666667,10,6.875,12.2222222222222,1.66666666666667,7.5,1.875,0,1.63636363636364,0.611111111111111,2.75,0.6875,0,0.277777777777778,1.25,0.3125,4.5,4,1.125,0.5,2.25,0.5625,0.888888888888889,4,2
