Text_Title,Feature_Name,Value
1_42_352.txt,Number of POS Feature: Noun Tokens,132
1_42_352.txt,Number of POS Feature: Adjective and Adverb Tokens,48
1_42_352.txt,Number of POS Feature: Adjective Tokens,16
1_42_352.txt,Number of Sentences,27
1_1_19.txt,Mean Token Length in Syllables,2.00694444444444
1_1_19.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1455.98065156794
1_1_19.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),3567.72822299652
1_1_19.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.010416666666667
1_1_19.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.010416666666667
1_1_19.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0.009009009009009
1_1_19.txt,Lexical Sophistication Feature: Imageability (AW Token),4.72178571428571
1_1_19.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.53730158730159
1_1_19.txt,Lexical Sophistication Feature: Familiarity (AW Type),1.83125
1_1_19.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),3.23802631578947
1_1_19.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.168402777777778
1_1_19.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0
1_1_19.txt,Number of Clitic Feature per VP - All,0
1_1_19.txt,Number of Morphological Features: Conditional Verb per VP,0.012987012987013
1_1_19.txt,Number of Morphological Features: Imperfect Verb per VP,0.077922077922078
1_1_19.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
1_1_19.txt,Number of Morphological Features: Pluperfect Verb per VP,0
1_1_19.txt,Number of Morphological Features: Preterite Verb per VP,0.077922077922078
1_1_19.txt,Number of Morphological Features: Subjunctive Verb per VP,0.077922077922078
1_1_19.txt,Number of POS Feature: Verb Tokens (including Modals),111
1_1_19.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.260416666666667
1_1_19.txt,Lexical Variation Feature: Lexical,0.768768768768769
1_1_19.txt,Lexical Variation Feature: Corrected Verb Variation 1,5.41369924680747
1_1_19.txt,Mean Sentence Length in Tokens,15.5675675675676
1_1_19.txt,Number of POS Feature: Noun Tokens,151
1_1_19.txt,Number of POS Feature: Adjective and Adverb Tokens,71
1_1_19.txt,Number of POS Feature: Adjective Tokens,33
1_1_19.txt,Number of Sentences,37
1_1_19.txt,Number of Syntactic Constituents: Passive Sentences,3
1_42_352.txt,Number of POS Feature: Verb Tokens (including Modals),76
1_1_19.txt,Number of Tokens,576
1_1_19.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),1.32432432432432
1_42_352.txt,Number of Syntactic Constituents: Passive Sentences,2
1_1_19.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.003760820954053
1_1_19.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.409638554216867
1_1_19.txt,Syntactic Complexity Feature: Mean Length of Clause,6.93975903614458
1_1_19.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
1_42_352.txt,Number of Tokens,476
1_1_19.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,3.52941176470588
1_42_352.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),0.925925925925926
1_42_352.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.010864701007857
1_42_352.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.703125
1_42_352.txt,Syntactic Complexity Feature: Mean Length of Clause,7.4375
1_6_88.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,5
1_6_88.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.416666666666667
1_6_88.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,2.45833333333333
1_1_19.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.470588235294118
1_1_19.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,1.41176470588235
1_1_19.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,2.44117647058824
1_1_19.txt,Syntactic Complexity Feature: Dependent clause ratio,0.192771084337349
1_1_19.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.26470588235294
1_1_19.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,1
1_1_19.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.352941176470588
1_1_19.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.441176470588235
1_1_19.txt,Lexical Richness: Type Token Ratio (Corrected TTR),8.83883476483184
1_1_19.txt,Lexical Richness: Type Token Ratio (TTR),0.520833333333333
1_1_19.txt,Number of Tokens with More Than 2 Syllables,334
1_1_19.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
1_1_19.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.010416666666667
1_1_19.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.131944444444444
1_2_25.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1660.40604212766
1_2_25.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),3534.77446808511
1_2_25.txt,Lexical Sophistication Feature: Imageability (AW Token),4.8486301369863
1_2_25.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.554
1_2_25.txt,Lexical Sophistication Feature: Familiarity (AW Type),1.83642857142857
1_2_25.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),3.66051724137931
1_6_88.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,2.29166666666667
1_6_88.txt,Syntactic Complexity Feature: Dependent clause ratio,0.181818181818182
1_6_88.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.04166666666667
1_6_88.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,1.91666666666667
1_6_88.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.458333333333333
1_6_88.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.375
1_6_88.txt,Lexical Richness: Type Token Ratio (Corrected TTR),9.07820599333649
1_6_88.txt,Lexical Richness: Type Token Ratio (TTR),0.543985637342908
1_6_88.txt,Number of Tokens with More Than 2 Syllables,294
1_6_88.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
1_6_88.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.00359066427289
1_6_88.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.100538599640934
1_9_108.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),2074.51161818182
1_9_108.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),3504.41558441559
1_9_108.txt,Lexical Sophistication Feature: Imageability (AW Token),4.63694444444444
1_9_108.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.54692307692308
1_9_108.txt,Lexical Sophistication Feature: Familiarity (AW Type),2.316
1_9_108.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),4.05
1_9_108.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.189504373177843
1_9_108.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0
1_9_108.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.227405247813411
1_9_108.txt,Lexical Variation Feature: Lexical,0.71978021978022
1_9_108.txt,Lexical Variation Feature: Corrected Verb Variation 1,4.1
1_9_108.txt,Mean Sentence Length in Tokens,19.0555555555556
1_9_108.txt,Mean Token Length in Syllables,2.01457725947522
1_9_108.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.020408163265306
1_9_108.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.014577259475219
1_9_108.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0.016393442622951
1_9_108.txt,Number of Clitic Feature per VP - All,0
1_9_108.txt,Number of Morphological Features: Conditional Verb per VP,0
1_9_108.txt,Number of Morphological Features: Imperfect Verb per VP,0.25
1_9_108.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
1_9_108.txt,Number of Morphological Features: Pluperfect Verb per VP,0
1_9_108.txt,Number of Morphological Features: Preterite Verb per VP,0.25
1_9_108.txt,Number of Morphological Features: Subjunctive Verb per VP,0.145833333333333
1_9_108.txt,Number of POS Feature: Verb Tokens (including Modals),61
1_9_108.txt,Number of POS Feature: Noun Tokens,83
1_9_108.txt,Number of POS Feature: Adjective and Adverb Tokens,38
1_9_108.txt,Number of POS Feature: Adjective Tokens,24
1_9_108.txt,Number of Sentences,18
1_9_108.txt,Number of Syntactic Constituents: Passive Sentences,2
1_9_108.txt,Number of Tokens,343
1_9_108.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),0.666666666666667
1_9_108.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.015067394479159
1_9_108.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.450980392156863
1_9_108.txt,Syntactic Complexity Feature: Mean Length of Clause,6.72549019607843
1_9_108.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
1_9_108.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,5.41176470588235
1_9_108.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.588235294117647
1_9_108.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,2
1_9_108.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,3
1_9_108.txt,Syntactic Complexity Feature: Dependent clause ratio,0.196078431372549
1_9_108.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.88235294117647
1_9_108.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,1.35294117647059
1_9_108.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.823529411764706
1_9_108.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.764705882352941
1_9_108.txt,Lexical Richness: Type Token Ratio (Corrected TTR),6.45244998331425
1_9_108.txt,Lexical Richness: Type Token Ratio (TTR),0.492711370262391
1_9_108.txt,Number of Tokens with More Than 2 Syllables,209
